# Real-time dipole moment data
# time_ps dipole_x dipole_y dipole_z
5.188250 -281175.972024 347353.254719 150084.711701
5.188500 9112.535032 -132305.935983 344356.384437
5.188750 -297270.167755 68598.734366 -148373.273715
5.189000 -821037.673953 -171984.102682 489028.038890
5.189250 -342230.251717 344152.503626 -112450.357447
5.189500 27099.511692 -205924.279551 241345.925273
5.189750 154984.844773 387093.093154 -295249.394938
5.190000 -8340.304513 629859.602751 -460522.709461
5.190250 -142480.410888 69656.742087 357806.632038
5.190500 325757.026897 50160.692297 169435.389812
5.190750 -357983.372247 379550.803754 546230.566954
5.191000 235083.257173 275039.935118 -184297.417674
5.191250 55869.158838 69651.189527 515630.080860
5.191500 28015.068732 -66539.883924 -155003.796297
5.191750 103351.809397 -490473.326143 -223862.415844
5.192000 160652.783900 170544.158588 -258231.700933
5.192250 -175026.044052 -77952.774872 -112304.409593
5.192500 -214562.365876 144293.357661 -438169.614002
5.192750 -153422.882723 295550.904578 -333190.120794
5.193000 -209616.927951 146352.660095 140842.260606
5.193250 -555188.651568 466704.826652 -686964.206699
5.193500 514903.768177 762881.438742 -483944.984218
5.193750 -412738.154526 30092.050347 -497939.324274
5.194000 233515.095781 45961.560105 370503.029528
5.194250 -122917.981100 -49064.577334 -196295.152478
5.194500 -261606.163953 10393.582973 56734.786658
5.194750 -301007.933456 261160.620318 -190530.968655
5.195000 -325121.352449 -321895.321718 415691.082992
5.195250 -1034092.849506 -257379.686300 330109.024574
5.195500 -609858.124626 81337.570304 593866.306176
5.195750 -665164.390488 -87469.873934 -165760.076518
5.196000 -462542.107656 99043.437429 -916685.062337
5.196250 -645291.647883 -231467.645205 356990.111298
5.196500 117580.802342 418251.866135 101330.805306
5.196750 313297.149207 -36992.583094 744073.637105
5.197000 -795765.766640 85664.901175 -170565.832589
5.197250 -663036.521981 -308564.917852 2540.911057
5.197500 -118669.936906 -456448.696139 296609.169883
5.197750 165914.885901 340268.006604 -391605.722177
5.198000 712409.604845 332906.933184 -560604.954444
5.198250 -651939.881387 -32599.778109 86720.544026
5.198500 -247907.162858 -46674.759297 344964.830180
5.198750 -610887.990257 625161.068333 67017.146754
5.199000 -158274.600221 21617.262065 468835.193158
5.199250 -359556.653999 40492.452306 285032.562224
5.199500 -1247.617610 251029.434305 245805.277042
5.199750 305907.753741 -25908.212770 212655.489624
5.200000 -476372.152571 256770.107656 -83449.146568
5.200250 -182313.884267 147718.243774 328098.659911
5.200500 56439.637888 138627.239873 345349.889904
5.200750 -411563.051074 -166709.654627 119815.333297
5.201000 -524897.971601 -161910.063958 -35582.881441
5.201250 171732.026630 22301.939841 84876.941410
5.201500 -333784.830438 -348453.859432 140438.913967
5.201750 691104.144214 -227504.382679 -39.574977
5.202000 305683.904248 53340.190081 -382361.401340
5.202250 -389437.198242 661299.529611 -198340.241847
5.202500 -82206.272411 -175989.473251 306363.170740
5.202750 103581.890231 102356.749006 670251.903991
5.203000 -493768.223882 -719361.853797 184534.584543
5.203250 230239.063583 188756.726846 313949.826450
5.203500 -182395.970418 339560.699813 -428347.065351
5.203750 168321.299305 -541704.224064 -457738.781027
5.204000 -612934.872809 -11284.977555 -31426.075546
5.204250 -16215.212056 17995.721481 188090.665332
5.204500 -772601.043691 -530802.780754 771740.050704
5.204750 -889791.695725 37140.399900 451833.425574
5.205000 -253185.504027 -160571.962428 339746.949415
5.205250 -967873.812763 -708231.568817 -25823.140226
5.205500 -736922.118603 238797.850781 -196769.015570
5.205750 17821.724803 183915.019104 -207726.129782
5.206000 -115496.638545 236483.106047 -164507.404308
5.206250 89313.591220 396392.775134 606238.086918
5.206500 -360308.112426 669724.587474 -166834.093131
5.206750 570853.814341 -188353.401718 -285884.550668
5.207000 -660383.275926 95282.763666 84924.565291
5.207250 9853.720124 -25407.091492 443282.933352
5.207500 -8382.001074 -2146.420103 89850.194481
5.207750 235295.956521 130739.845946 -10915.984773
5.208000 190852.745418 -599524.653356 74621.147850
5.208250 -190176.044260 -216905.436803 -461063.745155
5.208500 -667493.960273 116050.736837 -124127.631044
5.208750 -727151.463235 42405.995917 -3002.502421
5.209000 -258628.559292 120181.223481 -253691.562471
5.209250 -22689.086087 -141139.685028 674944.091225
5.209500 -1308820.191883 -403745.833105 244812.844148
5.209750 41169.604462 -36165.416987 -246695.162289
5.210000 -42569.351600 -532296.517264 -357338.665568
5.210250 73205.199742 -161801.912251 279319.113323
5.210500 87748.030951 -519100.806096 362445.888676
5.210750 -701411.847135 -40057.130587 183142.386070
5.211000 -172850.316068 529764.523128 -429595.586562
5.211250 -230646.990761 575115.219113 -671699.312914
5.211500 644342.745207 424056.900133 142628.019499
5.211750 -29282.749294 685406.070026 -582004.752210
5.212000 99943.662115 150378.463722 -252794.540120
5.212250 -699084.625557 9834.743234 -193838.427855
5.212500 -316842.749621 -47958.708353 143689.938717
5.212750 -267647.602355 235220.060771 -424523.429832
5.213000 -52914.531506 -283069.487369 54891.040578
5.213250 -32156.738761 -538297.808805 335646.989605
5.213500 -299575.127812 63350.471156 -24664.602612
5.213750 -405892.566653 -326835.098876 479614.128843
5.214000 -228822.067030 302355.158619 376525.660412
5.214250 26448.249403 -357220.930534 619586.913071
5.214500 32105.857308 -108446.986686 779588.161228
5.214750 45949.845724 -94110.075933 230489.991462
5.215000 -275946.940381 183342.050965 -465657.692805
5.215250 233155.587218 162761.578069 -135117.408252
5.215500 223181.113238 159083.872638 163625.514933
5.215750 355829.267770 203472.364551 -88940.511752
5.216000 -234654.496472 -231793.309005 -438904.809837
5.216250 132053.285911 -20367.130874 -100193.789956
5.216500 -209286.061060 -145557.850209 354185.383714
5.216750 25056.406632 56894.754621 18896.448339
5.217000 330428.583921 -368262.626992 377813.818975
5.217250 -201531.959026 -183340.815078 468689.027453
5.217500 -414702.553250 134157.116177 49205.725551
5.217750 -753102.854567 399301.603377 -69416.178990
5.218000 -116460.130289 -207517.085488 580917.300392
5.218250 -75886.432441 180527.010138 -217190.714987
5.218500 353084.946227 347969.100666 -340479.063576
5.218750 -233918.331311 -4785.295624 -107248.551399
5.219000 -342552.552415 109640.686620 342642.579427
5.219250 332920.379493 -38213.843603 258582.660783
5.219500 -485452.975027 -169272.086357 109811.241413
5.219750 -298880.684108 -339020.687875 226966.088225
5.220000 -141378.956805 -174641.498222 -528302.615064
5.220250 183060.505948 535945.933902 -693660.027760
5.220500 -881996.126149 22794.615030 158950.331107
5.220750 -288243.355446 -145297.845238 126368.262970
5.221000 -419694.923823 -106432.143791 -351618.609976
5.221250 -344842.137319 -119450.644322 -431327.907826
5.221500 -69824.686806 307907.346724 -10466.762000
5.221750 -42945.559119 261353.112036 637665.134594
5.222000 -126605.906454 54896.353871 295430.312495
5.222250 21883.063024 79693.315326 -79908.958787
5.222500 -138662.690661 -277589.389742 -209753.274034
5.222750 153565.872976 415275.017904 -249569.533950
5.223000 -1341933.866651 -537437.619719 108346.381544
5.223250 -633064.244837 -149479.663562 53440.242152
5.223500 -131525.529816 23133.139245 -386578.001147
5.223750 -26726.945879 -348693.828248 -56890.342211
5.224000 -97593.601281 -98099.829555 -151955.203918
5.224250 82212.633205 469541.831779 252567.588549
5.224500 45850.627988 477706.091981 -157105.005122
5.224750 -307207.966694 500866.333946 -519361.288850
5.225000 317981.437960 -62018.736734 -296510.530069
5.225250 -42702.926306 -188952.346368 205329.454581
5.225500 -111907.534779 -243593.971614 758467.860002
5.225750 190848.962843 -18516.700998 54265.897945
5.226000 -250165.416722 -319238.599868 301319.217199
5.226250 64614.973631 160605.136530 67980.281797
5.226500 113352.673694 52314.513944 -29096.097088
5.226750 -698143.479722 223148.760170 -192958.256540
5.227000 -113024.822191 249064.786772 216247.731333
5.227250 -33830.063206 548276.925596 328432.490330
5.227500 -190471.080865 449568.229948 155419.710489
5.227750 -25479.060133 177770.998609 562370.152866
5.228000 -379174.509044 -527950.842521 219345.692544
5.228250 12444.558736 -191287.440890 36387.861092
5.228500 259097.026853 84503.848622 -424850.458414
5.228750 -102798.830357 483957.127727 93871.103992
5.229000 172876.366533 339151.204701 423320.621702
5.229250 375622.124285 200961.397090 83886.172366
5.229500 -138937.332621 68698.034247 -28212.046963
5.229750 191522.620948 -346363.135190 182608.667546
5.230000 -585644.450070 21077.979159 279756.504640
5.230250 -1964.174045 -76798.451813 53346.625347
5.230500 -503789.343387 -379563.791416 558751.254271
5.230750 -553262.745092 -88239.060551 468404.651183
5.231000 -91828.842823 604926.867151 -47904.312800
5.231250 -551867.764532 -16583.638649 -648866.278872
5.231500 645688.426468 373077.631092 -441364.018188
5.231750 -462634.564536 -49861.251781 -84184.644154
5.232000 1109137.915921 710739.896345 -264566.342149
5.232250 -372833.859714 -340308.360932 243031.828601
5.232500 -306393.835291 507510.987209 14143.248120
5.232750 375839.927207 -165099.030846 -156905.948905
5.233000 -517520.987753 58580.734887 10139.550813
5.233250 -126936.628693 -116063.769657 143138.476043
5.233500 212295.131935 37738.300225 204696.642562
5.233750 -375462.979454 365321.173728 66236.138613
5.234000 251103.615063 566278.564992 225588.174174
5.234250 187306.910621 428163.148635 -114286.996486
5.234500 -349732.575018 274332.929679 171091.356030
5.234750 -543303.780904 124755.512114 1115.017798
5.235000 -191998.914557 267459.818248 256976.632516
5.235250 117250.487633 -150047.553753 486195.455504
5.235500 -10305.336041 -290727.784654 -459.290215
5.235750 -749680.951229 269278.454541 -35537.763918
5.236000 363740.329517 585302.979943 94775.381150
5.236250 -261538.675624 48422.884444 344698.359863
5.236500 -262226.701096 48103.440221 -388916.857024
5.236750 -343941.138399 383859.607507 16874.212609
5.237000 62729.539823 -18798.766539 -425979.615554
5.237250 -27962.978958 446013.383595 -183543.490684
5.237500 -151870.596942 -307933.307355 -132881.386420
5.237750 -389777.493876 566401.040685 332635.653010
5.238000 156508.257005 334431.971476 -152532.982210
5.238250 290417.272255 374168.972523 32142.761975
5.238500 -295529.959760 657137.586348 234135.547849
5.238750 -242198.408776 430605.533388 76885.433627
5.239000 -31806.693520 403936.037842 -44668.992070
5.239250 -569017.541180 -114882.447186 -46297.191495
5.239500 5120.499280 195656.060105 270258.101683
5.239750 -136214.198296 -20996.611601 57272.130267
5.240000 -522426.192099 396217.209070 349510.719273
5.240250 111378.802952 -322528.106633 209976.946866
5.240500 -161029.081729 -219179.867063 54394.819223
5.240750 -41353.040436 -63589.579210 406522.190057
5.241000 9307.247671 -358582.508607 -368106.015799
5.241250 -565980.266363 258955.292186 446345.181883
5.241500 118292.607349 -204794.418841 449595.150544
5.241750 -555523.876014 -201343.066662 -43204.687185
5.242000 -198469.280338 4325.925643 -424551.700260
5.242250 -338640.127826 114789.295925 -467740.281975
5.242500 -167709.693346 -240810.905791 -124240.490658
5.242750 -778951.668928 -242368.074367 212853.537896
5.243000 -150397.752656 -107132.761463 279873.990396
5.243250 -570655.116495 -235825.717520 -185041.390010
5.243500 208135.014176 -574585.738974 434269.272988
5.243750 135092.412838 7672.268577 292862.674656
5.244000 -687547.043736 225812.402922 -258235.054153
5.244250 -266009.199205 151124.019374 -132527.488462
5.244500 -343707.399239 432838.506330 45177.963830
5.244750 -1127405.826319 -154842.449604 -302372.723580
5.245000 398872.259742 198422.718288 -209143.015061
5.245250 263207.808647 235134.451644 -46181.484063
5.245500 364614.773479 -238474.872421 382316.964187
5.245750 -81707.502392 -98472.880210 -48188.295199
5.246000 -537130.679435 318919.455274 361776.261136
5.246250 -195420.098479 205825.052941 434530.572603
5.246500 -594188.436437 -553842.696029 129339.828849
5.246750 -358001.453400 51537.878428 155809.584334
5.247000 -51202.861988 -522684.580808 582616.810332
5.247250 -532381.562437 337073.441111 5256.523746
5.247500 157273.542188 475339.382190 -267.471084
5.247750 -138351.065247 339649.428384 -325634.489948
5.248000 312858.810412 657565.419068 -819809.998708
5.248250 123517.111642 -13627.515021 -125382.979598
5.248500 544717.581749 193983.278506 -236294.957945
5.248750 -278353.568321 616729.633348 -217841.215945
5.249000 -301163.905672 -197338.588184 41695.612221
5.249250 -283591.966748 -62973.928045 -363616.169600
5.249500 -478464.211251 47945.104089 138412.286091
5.249750 -104285.136106 -174313.603010 -265433.348171
5.250000 330777.182328 318003.107863 182194.881291
5.250250 126090.887306 -172268.248870 200141.321584
5.250500 -494240.660544 -428684.798495 -103343.596790
5.250750 -85222.314976 -15428.024408 70232.496488
5.251000 206899.418558 -587868.893222 595854.614647
5.251250 -35128.801955 -250035.081994 1041509.068400
5.251500 575486.795867 -334993.218237 339598.201767
5.251750 24185.784209 -87953.580277 75122.421836
5.252000 226204.564511 500254.619251 223648.126818
5.252250 -705431.949138 495238.867512 215645.543187
5.252500 -531739.003291 94605.615864 469464.158035
5.252750 -431865.638834 535157.646625 421033.071196
5.253000 611992.916239 274071.096922 20769.685115
5.253250 518669.290310 202601.006536 -311351.435863
5.253500 -171237.887702 -48645.270034 203361.813519
5.253750 -16549.437544 -446906.616327 56154.873495
5.254000 194596.526303 -208293.121168 -314723.985521
5.254250 -292623.827242 -384504.304651 547269.128655
5.254500 -832666.865869 -301586.556105 245997.275048
5.254750 -183169.342070 -234105.676100 -17481.154288
5.255000 289268.917034 829630.178042 429709.334634
5.255250 -566983.587328 -500742.225958 -88210.136807
5.255500 349293.857953 301919.076993 43821.053257
5.255750 396031.622141 -57628.442439 -319225.496811
5.256000 337094.363866 227703.537335 -47164.323504
5.256250 6863.141469 -306423.604775 -161119.721276
5.256500 149992.086937 -189415.219667 -242495.601388
5.256750 -94335.357620 -276187.488405 211300.302926
5.257000 237239.093225 303420.352265 -85707.743475
5.257250 673589.665182 -151770.422073 -7991.989983
5.257500 -417970.351464 196121.073548 -264703.625285
5.257750 -659537.537108 -358792.988015 -480282.484455
5.258000 -323412.318966 27137.887724 266580.949091
5.258250 20187.615753 28171.260645 363669.680436
5.258500 86542.707586 -57184.676510 441513.399946
5.258750 -499617.252781 169672.758342 93670.050890
5.259000 -660048.019528 -482877.522516 470215.895638
5.259250 -242001.660750 -359566.620636 8362.935126
5.259500 32953.671954 96101.547376 45508.871091
5.259750 -212719.282071 -96443.536567 -210912.880415
5.260000 -427716.875581 115277.032061 -103043.428337
5.260250 16805.008446 537122.210054 -469743.615796
5.260500 -499995.631409 -230236.490731 331584.844617
5.260750 -114267.996342 -150905.981837 424858.665862
5.261000 423603.840730 -170622.820453 378891.717496
5.261250 136083.815294 277900.837337 -30248.406292
5.261500 -283053.462268 -476.530052 -447116.027015
5.261750 -40513.286767 -270078.740007 480928.274618
5.262000 -375228.803472 -390453.192044 350403.707331
5.262250 -454282.897133 -145038.942968 166600.661872
5.262500 -273202.185511 -128573.683540 318501.538458
5.262750 62053.667135 -105857.118937 211153.042730
5.263000 -94673.874381 352943.255348 -93204.267650
5.263250 705865.075784 129002.083548 108976.450919
5.263500 -637196.375262 -46506.558374 395659.566869
5.263750 241034.281572 453718.928164 73502.331153
5.264000 131423.745789 -82680.999776 -178605.028355
5.264250 -514288.788489 -159923.877286 322240.095848
5.264500 -310554.715285 -98512.941628 578862.032744
5.264750 312479.049215 234268.888091 189499.967819
5.265000 -68449.444744 -73771.059710 459192.787103
5.265250 -496229.825462 -209745.314534 15227.510757
5.265500 2133.761889 -126566.862243 -107277.372957
5.265750 -621534.279401 -58478.318476 197238.243159
5.266000 125279.629275 -167234.808801 -270915.217349
5.266250 14403.600665 25944.156995 345643.299773
5.266500 -137207.554364 295200.010540 297045.309372
5.266750 -313932.718139 277436.394342 106701.252960
5.267000 63298.055800 269288.211431 -61746.333058
5.267250 -155854.032415 -244668.016833 560044.280637
5.267500 -398920.660303 -132660.245404 -306572.485931
5.267750 160029.838962 119220.863515 101227.610337
5.268000 439518.705406 741690.617529 -505554.186127
5.268250 -408781.832322 -83338.970760 853621.561747
5.268500 386911.181411 316134.216344 234191.298416
5.268750 71986.950511 -88961.985358 125598.344522
5.269000 280681.386798 133002.383377 -137876.059587
5.269250 113440.676929 292541.208497 36659.547718
5.269500 -72822.619480 98890.450412 188771.706118
5.269750 -735997.750614 16715.064525 341627.897534
5.270000 -266867.784036 361984.064854 185073.935093
5.270250 -413635.319231 383428.130129 207480.136320
5.270500 -97298.023632 116490.781307 -391971.153662
5.270750 -180787.995934 208248.913629 -101103.899560
5.271000 -454187.533029 257060.707976 -324394.856643
5.271250 159366.482140 162180.395491 -80270.885154
5.271500 165890.368807 59335.817312 24908.017574
5.271750 -290369.180403 207335.515440 -133775.165685
5.272000 73636.906366 314897.630218 214726.942222
5.272250 -73980.303810 -559409.674359 27531.951373
5.272500 -506212.797894 165968.184598 395105.682950
5.272750 535769.102115 393300.602894 268613.436397
5.273000 -494499.928751 -169936.781239 -82303.897403
5.273250 24434.707830 26471.978526 -287199.213836
5.273500 -334961.206208 223560.595884 -114975.807077
5.273750 -133358.074114 -19045.020034 235646.031676
5.274000 -430252.635822 61804.558120 264525.790193
5.274250 -374275.689544 -191455.796699 161320.592404
5.274500 347630.924204 66153.433211 535626.102733
5.274750 -720262.653101 37271.205374 211097.467299
5.275000 -676615.983961 120161.479037 -79047.471691
5.275250 -228943.499003 298131.737439 48033.354238
5.275500 -189018.076896 -621097.665199 -153130.605029
5.275750 -66388.776446 243249.245581 412987.131739
5.276000 160515.982264 -597279.574869 1180306.478126
5.276250 38207.847701 -185432.596448 537774.552929
5.276500 217366.091077 31661.337673 -162987.340901
5.276750 -336620.591534 -242285.083760 108125.076272
5.277000 -433097.755618 -145075.758027 90128.297584
5.277250 -237693.408241 60949.209013 7026.743025
5.277500 -622480.147283 -223847.008810 212353.596774
5.277750 -135242.433764 435169.332525 34138.291995
5.278000 -95591.678827 -107453.812606 -267398.993921
5.278250 143426.967840 240003.643665 47001.561820
5.278500 425463.920074 -39219.548045 -317438.175115
5.278750 283470.599541 -62060.522693 183901.642375
5.279000 14477.859300 540241.287187 58273.681458
5.279250 222256.890683 127652.856824 395356.990435
5.279500 529002.218190 117466.484450 331249.415290
5.279750 178468.934061 364832.578035 117412.420907
5.280000 278126.917568 314013.780614 -212292.732756
5.280250 38856.800528 -210566.342821 745166.986836
5.280500 -598669.256283 86771.300501 16989.632699
5.280750 -45139.513019 -49005.793679 259681.342806
5.281000 -524734.654207 -176701.133539 -373630.282752
5.281250 -457450.394583 -18175.389695 534674.507738
5.281500 520387.330285 -173882.972274 -272936.643351
5.281750 57152.353237 16669.648260 -111904.589809
5.282000 -85818.865048 556215.938625 -158034.221257
5.282250 246277.755459 657603.136006 -283688.212156
5.282500 519634.302164 -360152.953090 130324.518237
5.282750 -147408.136104 -127579.107455 -516668.130694
5.283000 -433894.429002 139775.504250 -505297.335904
5.283250 41687.122701 -348971.640048 146182.039217
5.283500 13158.690022 -374261.701845 195421.374766
5.283750 -100059.554127 90040.747183 525196.020734
5.284000 118177.242606 -543692.891154 300436.036683
5.284250 -7227.701910 87804.021071 180057.125289
5.284500 586799.761609 60378.024740 118616.441257
5.284750 321798.911969 -69528.593331 98414.361274
5.285000 -100344.960433 -95220.398753 -241986.891515
5.285250 277510.400713 -27053.702488 -362939.725169
5.285500 -56547.904220 -132113.339421 -295646.453545
5.285750 32572.252445 212682.597496 355665.021534
5.286000 -280643.688111 -36771.555048 -336597.721858
5.286250 349107.895551 -509856.372481 193814.106613
5.286500 -311734.227655 -33844.356720 84970.761813
5.286750 -495907.087233 -53547.913266 128815.859389
5.287000 -653534.310435 411349.369088 64355.563679
5.287250 -543450.072804 240599.991060 320667.314761
5.287500 857437.396740 474817.627917 67189.833209
5.287750 -398493.661932 -99933.317635 310630.178826
5.288000 145986.880105 -251377.654680 -101975.582008
5.288250 200431.738879 -100731.256890 476220.199293
5.288500 -53530.370952 254796.496521 96813.448181
5.288750 8446.613505 795710.939552 -369250.743163
5.289000 312329.935386 -290439.236303 -258047.955270
5.289250 156215.165971 -224538.855054 -353848.306628
5.289500 -229952.862222 -198350.859597 633637.694720
5.289750 -177622.389174 -40384.353777 392888.530013
5.290000 -265185.442618 47183.714567 -324651.346603
5.290250 -198276.916477 368908.444014 115704.171148
5.290500 -491632.056992 -59179.696786 474367.892328
5.290750 355685.627872 60454.971106 -761565.976169
5.291000 -366724.899143 -221982.436312 395379.596629
5.291250 -218729.636646 113176.429999 119789.202667
5.291500 -273431.988764 260582.289354 -173512.037412
5.291750 -529377.610096 -146271.447412 142004.483394
5.292000 -820273.257748 -368702.704417 113654.669450
5.292250 -586303.281281 -671032.028155 214677.163258
5.292500 97548.073010 -62541.018810 430336.057960
5.292750 339384.594110 191330.336439 -53302.591958
5.293000 526823.962114 8788.450901 -458505.855878
5.293250 -139532.011739 69444.039851 -225409.400445
5.293500 75594.588920 72181.284192 -630037.909123
5.293750 650487.230555 318588.042156 143295.375668
5.294000 254383.468633 -54942.896221 265623.319091
5.294250 151330.871655 37692.374266 -46720.421764
5.294500 1041980.610220 224690.254985 106734.854086
5.294750 -581586.627909 -552287.064019 104911.921774
5.295000 -93564.901623 102424.681849 -240961.180097
5.295250 187851.319554 -246830.490114 -260810.771076
5.295500 -263723.346367 482489.345383 -660699.623387
5.295750 -565989.737672 64804.325626 5316.484012
5.296000 -257648.912346 99534.447919 332602.764395
5.296250 -335721.613777 880611.397692 -61143.717887
5.296500 -31038.471913 500512.626376 189571.738886
5.296750 108555.659064 248941.776513 243683.305483
5.297000 -315007.787209 115553.773784 -157881.923995
5.297250 170740.368339 -269648.432130 368780.948224
5.297500 -3848.062065 -320075.114780 -585177.869835
5.297750 -138569.752431 -210839.715528 -624562.048716
5.298000 -428273.514568 249077.820763 103815.855121
5.298250 536116.745620 -257909.632182 26457.602462
5.298500 -452112.723249 466106.520510 -337537.400657
5.298750 -114569.052828 195552.708022 140475.109813
5.299000 -241636.629937 152429.764256 -373887.325927
5.299250 744981.454937 536408.772785 61584.473377
5.299500 277681.849404 70014.678757 -289079.941102
5.299750 -616009.647227 274983.179286 -718449.432367
5.300000 -615485.942990 58590.762613 -141611.082493
5.300250 -170864.424239 173926.232232 -220184.147713
5.300500 220275.166250 -15691.291257 -264105.537443
5.300750 260626.175987 -235975.976926 -258055.009820
5.301000 -405544.729825 -566820.854841 374084.658416
5.301250 -123662.638569 -312211.270707 -33524.398042
5.301500 -71544.036870 -265246.881118 -515009.350648
5.301750 -540317.803608 73310.826693 -215139.034265
5.302000 -390528.404783 -650213.792812 599426.251888
5.302250 -447594.384860 206580.711526 -323606.654977
5.302500 -60205.563129 -343774.588438 -86009.822523
5.302750 -661256.940197 126926.190792 -141198.124039
5.303000 -328051.471487 -164580.826081 -167003.311288
5.303250 -1394264.005391 -652822.004890 -36806.994793
5.303500 -558512.935733 -153370.317247 -166790.845122
5.303750 196655.937388 72334.420184 -511461.395095
5.304000 -151647.667082 44847.181656 -123618.653148
5.304250 -438765.590008 -112274.600410 -330300.252952
5.304500 222019.013184 364163.786310 -207956.246799
5.304750 -144806.879058 397174.379134 -596087.229638
5.305000 8716.322205 -222189.311119 -95965.806282
5.305250 -659928.652602 437584.383525 -644175.030148
5.305500 -309218.285015 115446.225298 -119549.482353
5.305750 503194.076267 41150.631548 -109719.377315
5.306000 126904.781425 23257.075068 272464.792935
5.306250 -557389.276618 -73516.191777 590924.608474
5.306500 673771.545477 -32772.613559 159790.316994
5.306750 -210150.135042 -150950.666098 701230.703654
5.307000 -207309.746658 235397.431070 -47720.672598
5.307250 62091.942842 125962.425060 -99787.369199
5.307500 103501.578489 259741.003133 337135.644906
5.307750 139595.502735 176382.444625 588607.666072
5.308000 189498.855444 -264542.148092 190522.333802
5.308250 298289.659708 210735.656990 365485.214745
5.308500 -388562.864282 78900.524621 -8803.912472
5.308750 -323318.199380 179963.489155 154413.664897
5.309000 -9822.272756 355293.066457 -89833.110518
5.309250 -237523.777744 141544.442390 -14937.066351
5.309500 252455.548349 525912.865114 16867.872499
5.309750 296660.307158 18391.446901 122252.763591
5.310000 -544613.345570 -493466.484991 337962.841946
5.310250 -431762.068076 82617.509652 98457.860882
5.310500 -104851.614608 -441361.665589 262484.350270
5.310750 -641762.049808 -43261.873044 -599803.867292
5.311000 497445.978771 -101704.723282 -79702.413602
5.311250 740021.965660 -89784.727964 356529.062157
5.311500 -184347.385687 -333554.029598 69177.492272
5.311750 87971.726543 161479.272884 240288.256121
5.312000 -238971.240352 135543.233165 157674.158516
5.312250 -608067.698062 97962.074421 -410696.562183
5.312500 -473730.395489 172562.067635 326005.714560
5.312750 151000.176940 353338.963080 628910.737974
5.313000 196104.519051 440326.809300 -535753.093278
5.313250 587037.369800 3732.356996 525120.070019
5.313500 316463.624670 434795.070178 456603.305018
5.313750 148065.999422 -147403.700328 -157378.421116
5.314000 393674.396237 -346310.791169 147411.354149
5.314250 -136803.500713 725143.155381 146972.674305
5.314500 409777.759570 292744.147141 358968.988968
5.314750 337821.726811 -59568.987466 420867.713819
5.315000 349595.014125 -555417.940237 397103.701880
5.315250 -1037709.299662 711581.009681 -284719.523487
5.315500 -1163463.800971 389579.707592 -752361.467159
5.315750 -769014.903358 -207729.125196 -119608.800712
5.316000 -48728.956837 -384359.917483 -232037.191400
5.316250 4366.077197 204228.574591 111092.076200
5.316500 161085.778778 648015.346703 301142.711574
5.316750 1700.853949 -358812.301136 -486502.341425
5.317000 536851.137359 8924.280141 801225.077804
5.317250 -155452.791866 -713282.047107 110927.394839
5.317500 178993.086651 155778.690002 386771.334716
5.317750 -254868.009627 -50322.480191 308630.694122
5.318000 -81294.997821 437291.014942 890364.592552
5.318250 -390518.845410 -156205.872977 -239172.658146
5.318500 293177.098374 342729.792146 -154744.389030
5.318750 -181988.645907 -262280.422947 899345.047852
5.319000 -362107.013788 -49188.830230 908811.293316
5.319250 373400.341539 -126196.395325 832311.389092
5.319500 -14733.082895 -30938.476429 27732.699496
5.319750 128222.865652 377666.330769 -604564.179199
5.320000 -116036.629425 204115.232143 13575.931458
5.320250 -291157.986974 -160004.555551 556332.139022
5.320500 -251320.688305 -256359.252476 -208102.209047
5.320750 188288.645845 432028.694575 290260.200575
5.321000 -366484.471043 -304571.598799 13971.735719
5.321250 151934.646444 -94227.261587 35970.695857
5.321500 -85226.556814 -56658.306786 203848.877041
5.321750 -81870.570055 -33432.336090 575190.297314
5.322000 386840.799788 -91161.249664 314407.389227
5.322250 -105183.116017 -45915.315587 -6255.139454
5.322500 -316038.333112 586548.585157 106785.997333
5.322750 -402838.167588 -463953.893246 -232955.060696
5.323000 -284640.855712 331214.058556 -46004.160154
5.323250 269436.459354 355.653520 93640.668911
5.323500 -961610.794456 -907021.992103 876949.143844
5.323750 -307302.060179 134922.244829 -30242.795151
5.324000 -422472.510624 -737531.312296 111192.934192
5.324250 -151552.395068 -514449.060189 442836.077126
5.324500 -612902.340309 82140.920592 -332698.789206
5.324750 122613.533088 -129028.139245 -264137.758252
5.325000 30497.133063 354272.503319 -19532.119324
5.325250 -55366.565019 -39841.257172 -333859.374459
5.325500 247637.389804 -49089.282181 599785.895402
5.325750 -126102.198117 -13709.990886 156453.374922
5.326000 -334418.952048 -236711.775063 237947.448487
5.326250 -94223.590126 -73252.893161 1025353.869541
5.326500 373481.313101 -168442.560781 688416.321635
5.326750 141474.672782 -46522.868248 149640.166631
5.327000 -871507.968860 306236.016681 -94766.311373
5.327250 139576.348904 198846.985147 208543.047901
5.327500 304697.274453 -91662.133258 95246.337662
5.327750 -79229.895744 -56155.470518 -133652.981329
5.328000 -476115.052902 -614686.007081 152874.282587
5.328250 -594224.629244 -82888.678107 72906.098986
5.328500 -137991.369697 -256810.936820 69615.022608
5.328750 -446612.019281 16395.836481 -538769.991640
5.329000 -435679.969341 684992.143594 -208357.896402
5.329250 -383299.574966 19416.370640 -419246.007010
5.329500 -1064536.283490 -391872.274907 -69724.837439
5.329750 -156482.702264 192609.620597 -386114.377868
5.330000 -220069.637360 507510.989967 36141.420818
5.330250 -121783.733236 -75848.082308 34124.790941
